Project name,EmployeeCode,TaskName,TimesheetDate,Hours(Filled),TaskType,BusinessGroup,OrganizationUnit,Type of project
77,WAPL-MC-E0271,India SBU - Maternity Leave,02-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,India SBU - Maternity Leave,03-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,India SBU - Maternity Leave,04-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
15,WAPL-MC-E0490,AR,13-Jun-2025,9.0,Operational,USA Delivery,USA,Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,07-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,08-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,09-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,10-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,11-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,14-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,15-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,16-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,17-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,18-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,21-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,22-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,23-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,24-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,25-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,28-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,29-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,30-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,31-Jul-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,01-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,04-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,05-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,06-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,07-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,08-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0272,India SBU - Idle time,09-Jun-2025,4.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0272,India SBU - Idle time,10-Jun-2025,5.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0272,India SBU - Idle time,11-Jun-2025,6.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0272,India SBU - Idle time,12-Jun-2025,7.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0272,India SBU - Idle time,13-Jun-2025,4.0,Global Tasks,INDIA SBU,INDIA,Internal Project
1,WAPL-MC-E0272,Accounting Support,09-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
1,WAPL-MC-E0272,Accounting Support,10-Jun-2025,3.0,Intermediate,INDIA SBU,INDIA,Project
1,WAPL-MC-E0272,Accounting Support,11-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
1,WAPL-MC-E0272,Accounting Support,12-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
1,WAPL-MC-E0272,Accounting Support,13-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
59,WAPL-MC-E0661,Adhoc,02-Jun-2025,8.0,Operational,USA Delivery,USA,Project
59,WAPL-MC-E0661,Adhoc,03-Jun-2025,8.0,Operational,USA Delivery,USA,Project
59,WAPL-MC-E0661,Adhoc,04-Jun-2025,8.0,Operational,USA Delivery,USA,Project
59,WAPL-MC-E0661,Adhoc,05-Jun-2025,8.0,Operational,USA Delivery,USA,Project
59,WAPL-MC-E0661,Adhoc,06-Jun-2025,8.0,Operational,USA Delivery,USA,Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,11-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,12-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,13-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,14-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,15-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0552,India SBU - Leaves,09-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0552,India SBU - Leaves,10-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0552,India SBU - Leaves,11-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0552,India SBU - Leaves,12-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0552,India SBU - Leaves,13-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,18-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,19-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,20-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,21-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,22-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,25-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,26-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,27-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,28-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,29-Aug-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,01-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,02-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,03-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,04-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,05-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,08-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,09-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,10-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,11-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,12-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
75,WAPL-MC-E0581,Revenue Management,07-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0581,Revenue Management,08-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,04-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,05-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,06-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,07-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,08-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0485,Audit and others,04-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0485,Audit and others,05-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0485,Audit and others,06-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0485,Audit and others,07-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0485,Audit and others,08-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0404,AP Management,04-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0404,AP Management,05-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0404,AP Management,06-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,15-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,16-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,17-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,18-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,19-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,22-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,23-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,24-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,25-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,26-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0271,USA SBU - Maternity Leave,29-Sep-2025,9.0,Global Tasks,USA Delivery,USA,Internal Project
2,WAPL-MC-E0438,Leave,30-May-2025,9.0,Leave,INDIA SBU,INDIA,Internal Project
75,WAPL-MC-E0404,AP Management,07-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0404,AP Management,08-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Treasury and AP management ,06-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Audit and Others,04-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Audit and Others,05-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Audit and Others,06-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Audit and Others,07-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0560,Audit and Others,08-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,11-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,12-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
77,WAPL-MC-E0640,India SBU - Idle time,09-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Idle time,10-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Idle time,11-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Idle time,12-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Idle time,13-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
7,WAPL-MC-E0640,Internal meetings,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Internal meetings,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Internal meetings,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Internal meetings,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Internal meetings,13-Jun-2025,3.0,Operational,INDIA SBU,INDIA,Project
77,WAPL-MC-E0640,India SBU - Trainee - Other Learning,09-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Trainee - Other Learning,10-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Trainee - Other Learning,11-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Trainee - Other Learning,12-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0640,India SBU - Trainee - Other Learning,13-Jun-2025,1.0,Global Tasks,INDIA SBU,INDIA,Internal Project
7,WAPL-MC-E0640,Project profitability calculator,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Project profitability calculator,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Project profitability calculator,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Project profitability calculator,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Project profitability calculator,13-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,BSC & KPIs discussion,13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Department review meetings,09-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Department review meetings,10-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Department review meetings,11-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Department review meetings,12-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Evaluate cold chain Logistics partner,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Evaluate cold chain Logistics partner,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Evaluate cold chain Logistics partner,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Evaluate cold chain Logistics partner,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Develop new BI Dashboards,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Develop new BI Dashboards,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Develop new BI Dashboards,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Develop new BI Dashboards,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Training sessions & support in upskilling,09-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Training sessions & support in upskilling,10-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Training sessions & support in upskilling,11-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
7,WAPL-MC-E0640,Training sessions & support in upskilling,12-Jun-2025,1.0,Operational,INDIA SBU,INDIA,Project
8,1,Implementation of Power BI for automated reporting,13-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
2,1,Practus Internal Projects,13-Jun-2025,4.0,Practus Internal Projects,INDIA SBU,INDIA,Internal Project
58,WAPL-MC-E0670,Review the accounting for inter-company transactions to ensure KGIPL books are integrated for consolidation,09-Jun-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
58,WAPL-MC-E0670,Review of Accounting Policies of PDS and ensure KGIPL follows the same,10-Jun-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
58,WAPL-MC-E0670,Review of Accounting Policies of PDS and ensure KGIPL follows the same,11-Jun-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
58,WAPL-MC-E0670,Review the accounting for inter-company transactions to ensure KGIPL books are integrated for consolidation,12-Jun-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
58,WAPL-MC-E0670,Review the accounting for inter-company transactions to ensure KGIPL books are integrated for consolidation,13-Jun-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,13-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,14-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0328,Audit and others,15-Aug-2025,8.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-C0225,DD related,04-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-C0225,DD related,05-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0583,Odoo- Support in implementation & adoption,09-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0583,Odoo- Support in implementation & adoption,10-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0583,Odoo- Support in implementation & adoption,11-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0583,Odoo- Support in implementation & adoption,12-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
7,WAPL-MC-E0583,Odoo- Support in implementation & adoption,13-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-C0225,DD related,06-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-C0225,DD related,07-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-C0225,DD related,08-Aug-2025,9.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0172,Stakeholder management and Manage the critical activities,04-Aug-2025,2.0,Advance,INDIA SBU,INDIA,Project
75,WAPL-MC-E0172,Stakeholder management and Manage the critical activities,07-Aug-2025,2.0,Advance,INDIA SBU,INDIA,Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,16-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,17-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,18-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,19-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,20-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,23-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,24-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,25-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,26-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0690,India SBU - Pre-Sales and BD,27-Jun-2025,8.0,Global Tasks,INDIA SBU,INDIA,Internal Project
77,WAPL-MC-E0379,India SBU - Firm Initiatives,09-Jun-2025,1.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0379,India SBU - Firm Initiatives,10-Jun-2025,1.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0379,India SBU - Firm Initiatives,11-Jun-2025,1.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0379,India SBU - Firm Initiatives,12-Jun-2025,1.0,Global Tasks,USA Delivery,USA,Internal Project
77,WAPL-MC-E0379,India SBU - Firm Initiatives,13-Jun-2025,1.0,Global Tasks,USA Delivery,USA,Internal Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,09-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,10-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,11-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,12-Jun-2025,3.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,13-Jun-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,Dashboard Creation,04-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,Dashboard Creation,05-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in building of Tech Landscape for FMS (Vianaar Home App – Vcare App – Zoho Desk),09-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in building of Tech Landscape for FMS (Vianaar Home App – Vcare App – Zoho Desk),11-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of snagging & Handover process,10-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of snagging & Handover process,12-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of finance function for FMS,11-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of finance function for FMS,13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,Dashboard Creation,06-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,Dashboard Creation,07-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Customer Journey mapping to enhance Customer Satisfaction,09-Jun-2025,2.0,Advance,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of Delegation of Authority Matrix (DoA),10-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of finance function for FMS,10-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0486,Driving Leakage Initiatives for FMS Sites,13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0486,E-Nach adoption for all homeowners along with a communication plan new units; develop a SOP for end to end process,13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0486,Execute Training Calendar for People Upliftment,13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0486,Implementation of Legal Tool (Legal Search & Compliance),13-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,"Change Management and Adoption of tools (Digi QC, Zoho Desk, Farvision Optimization, AWL, BOQ)",12-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of snagging & Handover process,11-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in building of Tech Landscape for FMS (Vianaar Home App – Vcare App – Zoho Desk),10-Jun-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in building of Tech Landscape for FMS (Vianaar Home App – Vcare App – Zoho Desk),12-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in building of Tech Landscape for FMS (Vianaar Home App – Vcare App – Zoho Desk),13-Jun-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,Dashboard Creation,08-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,MIS Preparations,04-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
75,WAPL-MC-E0577,MIS Preparations,05-Aug-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,30-May-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,29-May-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,28-May-2025,4.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Support in streamlining the process of reviewing scorecards periodically,27-May-2025,3.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Improvement of Delegation of Authority Matrix (DoA),27-May-2025,2.0,Intermediate,INDIA SBU,INDIA,Project
8,WAPL-MC-E0379,Implementation of Legal Tool (Legal Search & Compliance),27-May-2025,1.0,Intermediate,INDIA SBU,INDIA,Project
